data_somministrazione,fornitore,area,fascia_anagrafica,sesso_maschile,sesso_femminile,prima_dose,seconda_dose,codice_NUTS1,codice_NUTS2,codice_regione_ISTAT,nome_area
2021-04-29,Janssen,PAT,70-79,0,1,1,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-29,Janssen,PIE,60-69,187,228,415,0,ITC,ITC1,1,Piemonte
2021-04-29,Janssen,PIE,70-79,109,137,246,0,ITC,ITC1,1,Piemonte
2021-04-29,Janssen,PUG,60-69,122,115,237,0,ITF,ITF4,16,Puglia
2021-04-29,Janssen,PUG,70-79,110,106,216,0,ITF,ITF4,16,Puglia
2021-04-29,Janssen,PUG,80-89,0,1,1,0,ITF,ITF4,16,Puglia
2021-04-29,Janssen,SIC,60-69,10,7,17,0,ITG,ITG1,19,Sicilia
2021-04-29,Janssen,SIC,70-79,0,3,3,0,ITG,ITG1,19,Sicilia
2021-04-29,Janssen,VDA,60-69,10,8,18,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-04-29,Janssen,VDA,70-79,0,2,2,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-04-29,Janssen,VEN,30-39,0,1,1,0,ITH,ITH3,5,Veneto
2021-04-29,Janssen,VEN,40-49,1,2,3,0,ITH,ITH3,5,Veneto
2021-04-29,Janssen,VEN,50-59,2,4,6,0,ITH,ITH3,5,Veneto
2021-04-29,Janssen,VEN,60-69,421,428,849,0,ITH,ITH3,5,Veneto
2021-04-29,Janssen,VEN,70-79,129,162,291,0,ITH,ITH3,5,Veneto
2021-04-29,Janssen,VEN,80-89,2,7,9,0,ITH,ITH3,5,Veneto
2021-04-29,Janssen,VEN,90+,3,5,8,0,ITH,ITH3,5,Veneto
2021-04-29,Moderna,ABR,16-19,5,2,2,5,ITF,ITF1,13,Abruzzo
2021-04-29,Moderna,ABR,20-29,8,10,2,16,ITF,ITF1,13,Abruzzo
2021-04-29,Moderna,ABR,30-39,15,11,8,18,ITF,ITF1,13,Abruzzo
2021-04-29,Moderna,ABR,40-49,33,33,19,47,ITF,ITF1,13,Abruzzo
2021-04-29,Moderna,ABR,50-59,42,74,41,75,ITF,ITF1,13,Abruzzo
2021-04-29,Moderna,ABR,60-69,81,104,81,104,ITF,ITF1,13,Abruzzo
2021-04-29,Moderna,ABR,70-79,77,98,78,97,ITF,ITF1,13,Abruzzo
2021-04-29,Moderna,ABR,80-89,130,174,55,249,ITF,ITF1,13,Abruzzo
2021-04-29,Moderna,ABR,90+,17,55,31,41,ITF,ITF1,13,Abruzzo
2021-04-29,Moderna,BAS,16-19,5,3,8,0,ITF,ITF5,17,Basilicata
2021-04-29,Moderna,BAS,20-29,34,23,54,3,ITF,ITF5,17,Basilicata
2021-04-29,Moderna,BAS,30-39,41,32,71,2,ITF,ITF5,17,Basilicata
2021-04-29,Moderna,BAS,40-49,40,31,70,1,ITF,ITF5,17,Basilicata
2021-04-29,Moderna,BAS,50-59,37,40,77,0,ITF,ITF5,17,Basilicata
2021-04-29,Moderna,BAS,60-69,45,52,97,0,ITF,ITF5,17,Basilicata
2021-04-29,Moderna,BAS,70-79,58,59,115,2,ITF,ITF5,17,Basilicata
2021-04-29,Moderna,BAS,80-89,2,8,0,10,ITF,ITF5,17,Basilicata
2021-04-29,Moderna,BAS,90+,2,8,1,9,ITF,ITF5,17,Basilicata
2021-04-29,Moderna,CAL,20-29,5,2,6,1,ITF,ITF6,18,Calabria
2021-04-29,Moderna,CAL,30-39,5,10,13,2,ITF,ITF6,18,Calabria
2021-04-29,Moderna,CAL,40-49,17,13,27,3,ITF,ITF6,18,Calabria
2021-04-29,Moderna,CAL,50-59,26,34,51,9,ITF,ITF6,18,Calabria
2021-04-29,Moderna,CAL,60-69,149,123,247,25,ITF,ITF6,18,Calabria
2021-04-29,Moderna,CAL,70-79,116,134,223,27,ITF,ITF6,18,Calabria
2021-04-29,Moderna,CAL,80-89,43,48,45,46,ITF,ITF6,18,Calabria
2021-04-29,Moderna,CAL,90+,10,20,15,15,ITF,ITF6,18,Calabria
2021-04-29,Moderna,CAM,16-19,4,6,7,3,ITF,ITF3,15,Campania
2021-04-29,Moderna,CAM,20-29,43,34,66,11,ITF,ITF3,15,Campania
2021-04-29,Moderna,CAM,30-39,63,47,98,12,ITF,ITF3,15,Campania
2021-04-29,Moderna,CAM,40-49,115,115,214,16,ITF,ITF3,15,Campania
2021-04-29,Moderna,CAM,50-59,160,180,320,20,ITF,ITF3,15,Campania
2021-04-29,Moderna,CAM,60-69,293,299,561,31,ITF,ITF3,15,Campania
2021-04-29,Moderna,CAM,70-79,480,587,842,225,ITF,ITF3,15,Campania
2021-04-29,Moderna,CAM,80-89,257,508,496,269,ITF,ITF3,15,Campania
2021-04-29,Moderna,CAM,90+,73,243,197,119,ITF,ITF3,15,Campania
2021-04-29,Moderna,EMR,16-19,5,1,5,1,ITH,ITH5,8,Emilia-Romagna
2021-04-29,Moderna,EMR,20-29,74,47,89,32,ITH,ITH5,8,Emilia-Romagna
2021-04-29,Moderna,EMR,30-39,101,64,96,69,ITH,ITH5,8,Emilia-Romagna
2021-04-29,Moderna,EMR,40-49,131,110,138,103,ITH,ITH5,8,Emilia-Romagna
2021-04-29,Moderna,EMR,50-59,187,139,195,131,ITH,ITH5,8,Emilia-Romagna
2021-04-29,Moderna,EMR,60-69,1464,1637,2979,122,ITH,ITH5,8,Emilia-Romagna
2021-04-29,Moderna,EMR,70-79,1740,2227,3741,226,ITH,ITH5,8,Emilia-Romagna
2021-04-29,Moderna,EMR,80-89,236,432,320,348,ITH,ITH5,8,Emilia-Romagna
2021-04-29,Moderna,EMR,90+,82,291,199,174,ITH,ITH5,8,Emilia-Romagna
2021-04-29,Moderna,FVG,30-39,0,2,1,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-29,Moderna,FVG,40-49,1,1,2,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-29,Moderna,FVG,50-59,1,1,2,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-29,Moderna,FVG,60-69,9,3,12,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-29,Moderna,FVG,70-79,14,14,26,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-29,Moderna,FVG,80-89,98,189,247,40,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-29,Moderna,FVG,90+,37,91,87,41,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-29,Moderna,LAZ,20-29,4,5,9,0,ITI,ITI4,12,Lazio
2021-04-29,Moderna,LAZ,30-39,12,12,18,6,ITI,ITI4,12,Lazio
2021-04-29,Moderna,LAZ,40-49,22,8,25,5,ITI,ITI4,12,Lazio
2021-04-29,Moderna,LAZ,50-59,35,24,55,4,ITI,ITI4,12,Lazio
2021-04-29,Moderna,LAZ,60-69,89,112,181,20,ITI,ITI4,12,Lazio
2021-04-29,Moderna,LAZ,70-79,543,858,1004,397,ITI,ITI4,12,Lazio
2021-04-29,Moderna,LAZ,80-89,213,341,30,524,ITI,ITI4,12,Lazio
2021-04-29,Moderna,LAZ,90+,31,67,3,95,ITI,ITI4,12,Lazio
2021-04-29,Moderna,LIG,16-19,1,0,1,0,ITC,ITC3,7,Liguria
2021-04-29,Moderna,LIG,20-29,8,11,17,2,ITC,ITC3,7,Liguria
2021-04-29,Moderna,LIG,30-39,5,11,13,3,ITC,ITC3,7,Liguria
2021-04-29,Moderna,LIG,40-49,18,34,41,11,ITC,ITC3,7,Liguria
2021-04-29,Moderna,LIG,50-59,34,63,75,22,ITC,ITC3,7,Liguria
2021-04-29,Moderna,LIG,60-69,46,92,115,23,ITC,ITC3,7,Liguria
2021-04-29,Moderna,LIG,70-79,660,735,384,1011,ITC,ITC3,7,Liguria
2021-04-29,Moderna,LIG,80-89,89,192,231,50,ITC,ITC3,7,Liguria
2021-04-29,Moderna,LIG,90+,41,136,135,42,ITC,ITC3,7,Liguria
2021-04-29,Moderna,LOM,16-19,31,19,45,5,ITC,ITC4,3,Lombardia
2021-04-29,Moderna,LOM,20-29,210,233,390,53,ITC,ITC4,3,Lombardia
2021-04-29,Moderna,LOM,30-39,252,235,392,95,ITC,ITC4,3,Lombardia
2021-04-29,Moderna,LOM,40-49,356,385,594,147,ITC,ITC4,3,Lombardia
2021-04-29,Moderna,LOM,50-59,922,937,1543,316,ITC,ITC4,3,Lombardia
2021-04-29,Moderna,LOM,60-69,1153,1236,2042,347,ITC,ITC4,3,Lombardia
2021-04-29,Moderna,LOM,70-79,882,887,1371,398,ITC,ITC4,3,Lombardia
2021-04-29,Moderna,LOM,80-89,966,1471,623,1814,ITC,ITC4,3,Lombardia
2021-04-29,Moderna,LOM,90+,166,537,392,311,ITC,ITC4,3,Lombardia
2021-04-29,Moderna,MAR,16-19,2,2,2,2,ITI,ITI3,11,Marche
2021-04-29,Moderna,MAR,20-29,6,12,7,11,ITI,ITI3,11,Marche
2021-04-29,Moderna,MAR,30-39,16,24,24,16,ITI,ITI3,11,Marche
2021-04-29,Moderna,MAR,40-49,23,32,28,27,ITI,ITI3,11,Marche
2021-04-29,Moderna,MAR,50-59,40,46,39,47,ITI,ITI3,11,Marche
2021-04-29,Moderna,MAR,60-69,182,213,344,51,ITI,ITI3,11,Marche
2021-04-29,Moderna,MAR,70-79,313,349,604,58,ITI,ITI3,11,Marche
2021-04-29,Moderna,MAR,80-89,133,266,39,360,ITI,ITI3,11,Marche
2021-04-29,Moderna,MAR,90+,90,279,23,346,ITI,ITI3,11,Marche
2021-04-29,Moderna,MOL,16-19,5,3,8,0,ITF,ITF2,14,Molise
2021-04-29,Moderna,MOL,20-29,33,30,63,0,ITF,ITF2,14,Molise
2021-04-29,Moderna,MOL,30-39,41,29,70,0,ITF,ITF2,14,Molise
2021-04-29,Moderna,MOL,40-49,44,48,92,0,ITF,ITF2,14,Molise
2021-04-29,Moderna,MOL,50-59,80,55,135,0,ITF,ITF2,14,Molise
2021-04-29,Moderna,MOL,60-69,23,8,29,2,ITF,ITF2,14,Molise
2021-04-29,Moderna,MOL,70-79,11,16,25,2,ITF,ITF2,14,Molise
2021-04-29,Moderna,MOL,80-89,6,15,2,19,ITF,ITF2,14,Molise
2021-04-29,Moderna,MOL,90+,7,14,2,19,ITF,ITF2,14,Molise
2021-04-29,Moderna,PAB,16-19,0,1,1,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-29,Moderna,PAB,20-29,11,3,12,2,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-29,Moderna,PAB,30-39,21,6,27,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-29,Moderna,PAB,40-49,18,11,29,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-29,Moderna,PAB,50-59,20,6,25,1,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-29,Moderna,PAB,60-69,58,76,133,1,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-29,Moderna,PAB,70-79,20,22,39,3,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-29,Moderna,PAB,80-89,13,10,22,1,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-29,Moderna,PAB,90+,1,0,1,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-29,Moderna,PAT,16-19,2,0,1,1,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-29,Moderna,PAT,20-29,2,0,2,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-29,Moderna,PAT,30-39,3,1,4,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-29,Moderna,PAT,40-49,3,4,7,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-29,Moderna,PAT,50-59,7,9,15,1,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-29,Moderna,PAT,60-69,97,60,155,2,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-29,Moderna,PAT,70-79,8,9,15,2,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-29,Moderna,PAT,80-89,15,30,12,33,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-29,Moderna,PAT,90+,13,46,9,50,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-29,Moderna,PIE,16-19,17,12,29,0,ITC,ITC1,1,Piemonte
2021-04-29,Moderna,PIE,20-29,93,89,181,1,ITC,ITC1,1,Piemonte
2021-04-29,Moderna,PIE,30-39,107,89,192,4,ITC,ITC1,1,Piemonte
2021-04-29,Moderna,PIE,40-49,151,183,328,6,ITC,ITC1,1,Piemonte
2021-04-29,Moderna,PIE,50-59,273,328,590,11,ITC,ITC1,1,Piemonte
2021-04-29,Moderna,PIE,60-69,1112,1164,2248,28,ITC,ITC1,1,Piemonte
2021-04-29,Moderna,PIE,70-79,1390,1657,2994,53,ITC,ITC1,1,Piemonte
2021-04-29,Moderna,PIE,80-89,544,906,199,1251,ITC,ITC1,1,Piemonte
2021-04-29,Moderna,PIE,90+,58,160,64,154,ITC,ITC1,1,Piemonte
2021-04-29,Moderna,PUG,16-19,2,4,5,1,ITF,ITF4,16,Puglia
2021-04-29,Moderna,PUG,20-29,33,36,21,48,ITF,ITF4,16,Puglia
2021-04-29,Moderna,PUG,30-39,64,71,44,91,ITF,ITF4,16,Puglia
2021-04-29,Moderna,PUG,40-49,98,103,77,124,ITF,ITF4,16,Puglia
2021-04-29,Moderna,PUG,50-59,145,143,195,93,ITF,ITF4,16,Puglia
2021-04-29,Moderna,PUG,60-69,225,192,302,115,ITF,ITF4,16,Puglia
2021-04-29,Moderna,PUG,70-79,220,230,287,163,ITF,ITF4,16,Puglia
2021-04-29,Moderna,PUG,80-89,172,343,163,352,ITF,ITF4,16,Puglia
2021-04-29,Moderna,PUG,90+,83,249,100,232,ITF,ITF4,16,Puglia
2021-04-29,Moderna,SAR,16-19,2,0,2,0,ITG,ITG2,20,Sardegna
2021-04-29,Moderna,SAR,20-29,18,20,36,2,ITG,ITG2,20,Sardegna
2021-04-29,Moderna,SAR,30-39,26,33,56,3,ITG,ITG2,20,Sardegna
2021-04-29,Moderna,SAR,40-49,28,45,66,7,ITG,ITG2,20,Sardegna
2021-04-29,Moderna,SAR,50-59,67,90,152,5,ITG,ITG2,20,Sardegna
2021-04-29,Moderna,SAR,60-69,136,133,263,6,ITG,ITG2,20,Sardegna
2021-04-29,Moderna,SAR,70-79,91,109,195,5,ITG,ITG2,20,Sardegna
2021-04-29,Moderna,SAR,80-89,59,86,136,9,ITG,ITG2,20,Sardegna
2021-04-29,Moderna,SAR,90+,11,26,29,8,ITG,ITG2,20,Sardegna
2021-04-29,Moderna,SIC,16-19,3,3,3,3,ITG,ITG1,19,Sicilia
2021-04-29,Moderna,SIC,20-29,41,39,35,45,ITG,ITG1,19,Sicilia
2021-04-29,Moderna,SIC,30-39,40,52,55,37,ITG,ITG1,19,Sicilia
2021-04-29,Moderna,SIC,40-49,62,76,98,40,ITG,ITG1,19,Sicilia
2021-04-29,Moderna,SIC,50-59,138,165,230,73,ITG,ITG1,19,Sicilia
2021-04-29,Moderna,SIC,60-69,342,355,593,104,ITG,ITG1,19,Sicilia
2021-04-29,Moderna,SIC,70-79,485,552,745,292,ITG,ITG1,19,Sicilia
2021-04-29,Moderna,SIC,80-89,233,433,478,188,ITG,ITG1,19,Sicilia
2021-04-29,Moderna,SIC,90+,78,179,180,77,ITG,ITG1,19,Sicilia
2021-04-29,Moderna,TOS,16-19,4,3,1,6,ITI,ITI1,9,Toscana
2021-04-29,Moderna,TOS,20-29,25,22,19,28,ITI,ITI1,9,Toscana
2021-04-29,Moderna,TOS,30-39,37,52,30,59,ITI,ITI1,9,Toscana
2021-04-29,Moderna,TOS,40-49,59,96,67,88,ITI,ITI1,9,Toscana
2021-04-29,Moderna,TOS,50-59,129,124,112,141,ITI,ITI1,9,Toscana
2021-04-29,Moderna,TOS,60-69,121,136,107,150,ITI,ITI1,9,Toscana
2021-04-29,Moderna,TOS,70-79,145,142,104,183,ITI,ITI1,9,Toscana
2021-04-29,Moderna,TOS,80-89,18,15,9,24,ITI,ITI1,9,Toscana
2021-04-29,Moderna,UMB,20-29,1,0,1,0,ITI,ITI2,10,Umbria
2021-04-29,Moderna,UMB,30-39,2,0,2,0,ITI,ITI2,10,Umbria
2021-04-29,Moderna,UMB,40-49,2,2,4,0,ITI,ITI2,10,Umbria
2021-04-29,Moderna,UMB,50-59,6,5,10,1,ITI,ITI2,10,Umbria
2021-04-29,Moderna,UMB,60-69,9,9,18,0,ITI,ITI2,10,Umbria
2021-04-29,Moderna,UMB,70-79,20,49,68,1,ITI,ITI2,10,Umbria
2021-04-29,Moderna,UMB,80-89,51,140,51,140,ITI,ITI2,10,Umbria
2021-04-29,Moderna,UMB,90+,28,127,23,132,ITI,ITI2,10,Umbria
2021-04-29,Moderna,VDA,30-39,1,0,1,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-04-29,Moderna,VDA,40-49,1,0,1,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-04-29,Moderna,VDA,50-59,1,1,0,2,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-04-29,Moderna,VDA,60-69,6,3,5,4,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-04-29,Moderna,VDA,70-79,11,10,15,6,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-04-29,Moderna,VDA,80-89,12,16,17,11,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-04-29,Moderna,VDA,90+,5,8,5,8,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-04-29,Moderna,VEN,16-19,1,2,2,1,ITH,ITH3,5,Veneto
2021-04-29,Moderna,VEN,20-29,14,19,25,8,ITH,ITH3,5,Veneto
2021-04-29,Moderna,VEN,30-39,29,15,35,9,ITH,ITH3,5,Veneto
2021-04-29,Moderna,VEN,40-49,49,49,68,30,ITH,ITH3,5,Veneto
2021-04-29,Moderna,VEN,50-59,110,83,136,57,ITH,ITH3,5,Veneto
2021-04-29,Moderna,VEN,60-69,995,1049,1987,57,ITH,ITH3,5,Veneto
2021-04-29,Moderna,VEN,70-79,321,378,599,100,ITH,ITH3,5,Veneto
2021-04-29,Moderna,VEN,80-89,24,66,35,55,ITH,ITH3,5,Veneto
2021-04-29,Moderna,VEN,90+,43,100,28,115,ITH,ITH3,5,Veneto
2021-04-29,Pfizer/BioNTech,ABR,16-19,16,8,14,10,ITF,ITF1,13,Abruzzo
2021-04-29,Pfizer/BioNTech,ABR,20-29,86,115,140,61,ITF,ITF1,13,Abruzzo
2021-04-29,Pfizer/BioNTech,ABR,30-39,116,167,187,96,ITF,ITF1,13,Abruzzo
2021-04-29,Pfizer/BioNTech,ABR,40-49,173,243,258,158,ITF,ITF1,13,Abruzzo
2021-04-29,Pfizer/BioNTech,ABR,50-59,383,464,553,294,ITF,ITF1,13,Abruzzo
2021-04-29,Pfizer/BioNTech,ABR,60-69,790,914,1231,473,ITF,ITF1,13,Abruzzo
2021-04-29,Pfizer/BioNTech,ABR,70-79,979,1080,1306,753,ITF,ITF1,13,Abruzzo
2021-04-29,Pfizer/BioNTech,ABR,80-89,290,428,171,547,ITF,ITF1,13,Abruzzo
2021-04-29,Pfizer/BioNTech,ABR,90+,33,102,89,46,ITF,ITF1,13,Abruzzo
2021-04-29,Pfizer/BioNTech,BAS,16-19,22,26,44,4,ITF,ITF5,17,Basilicata
2021-04-29,Pfizer/BioNTech,BAS,20-29,127,119,211,35,ITF,ITF5,17,Basilicata
2021-04-29,Pfizer/BioNTech,BAS,30-39,154,146,245,55,ITF,ITF5,17,Basilicata
2021-04-29,Pfizer/BioNTech,BAS,40-49,207,201,351,57,ITF,ITF5,17,Basilicata
2021-04-29,Pfizer/BioNTech,BAS,50-59,311,320,538,93,ITF,ITF5,17,Basilicata
2021-04-29,Pfizer/BioNTech,BAS,60-69,371,350,638,83,ITF,ITF5,17,Basilicata
2021-04-29,Pfizer/BioNTech,BAS,70-79,374,419,768,25,ITF,ITF5,17,Basilicata
2021-04-29,Pfizer/BioNTech,BAS,80-89,16,37,20,33,ITF,ITF5,17,Basilicata
2021-04-29,Pfizer/BioNTech,BAS,90+,4,9,5,8,ITF,ITF5,17,Basilicata
2021-04-29,Pfizer/BioNTech,CAL,16-19,12,17,15,14,ITF,ITF6,18,Calabria
2021-04-29,Pfizer/BioNTech,CAL,20-29,87,111,81,117,ITF,ITF6,18,Calabria
2021-04-29,Pfizer/BioNTech,CAL,30-39,193,172,187,178,ITF,ITF6,18,Calabria
2021-04-29,Pfizer/BioNTech,CAL,40-49,275,319,348,246,ITF,ITF6,18,Calabria
2021-04-29,Pfizer/BioNTech,CAL,50-59,486,578,659,405,ITF,ITF6,18,Calabria
2021-04-29,Pfizer/BioNTech,CAL,60-69,1040,1015,1448,607,ITF,ITF6,18,Calabria
2021-04-29,Pfizer/BioNTech,CAL,70-79,1213,1192,1646,759,ITF,ITF6,18,Calabria
2021-04-29,Pfizer/BioNTech,CAL,80-89,451,583,324,710,ITF,ITF6,18,Calabria
2021-04-29,Pfizer/BioNTech,CAL,90+,70,149,77,142,ITF,ITF6,18,Calabria
2021-04-29,Pfizer/BioNTech,CAM,16-19,110,106,106,110,ITF,ITF3,15,Campania
2021-04-29,Pfizer/BioNTech,CAM,20-29,680,656,680,656,ITF,ITF3,15,Campania
