area,denominazione_struttura,tipologia,codice_NUTS1,codice_NUTS2,codice_regione_ISTAT,nome_area
PIE,OSPEDALE SANTA CROCE,Ospedaliero,ITC,ITC1,1,Piemonte
PIE,OSPEDALE SANTO SPIRITO CASALE,Ospedaliero,ITC,ITC1,1,Piemonte
PIE,OSPEDALE SS. ANTONIO E MARGHERITA TORTON,Ospedaliero,ITC,ITC1,1,Piemonte
PIE,OSPEDALE VERNETTI LOCANA,Territoriale,ITC,ITC1,1,Piemonte
PIE,OSPEDALE-CASA DI RIPOSO,Territoriale,ITC,ITC1,1,Piemonte
PIE,OSPEDALI RIUNITI ASL AT,Ospedaliero,ITC,ITC1,1,Piemonte
PIE,P.S.A. SAN GIUSEPPE,Territoriale,ITC,ITC1,1,Piemonte
PIE,PENSIONATO MONSIGNOR GUERRA,Territoriale,ITC,ITC1,1,Piemonte
PIE,PENSIONATO REGINA ELENA,Territoriale,ITC,ITC1,1,Piemonte
PIE,PENSIONATO SAN GIUSEPPE,Territoriale,ITC,ITC1,1,Piemonte
PIE,PICCOLA CASA DELLA DIVINA PROV,Territoriale,ITC,ITC1,1,Piemonte
PIE,PICCOLA CASA DI PRONTO SOCCORS,Territoriale,ITC,ITC1,1,Piemonte
PIE,PICCOLA CASA DIV. PROVV.COTTOL,Territoriale,ITC,ITC1,1,Piemonte
PIE,PICCOLA CASA DIVINA PROVVIDENZ,Territoriale,ITC,ITC1,1,Piemonte
PIE,PICCOLO COTTOLENGO DON ORIONE,Territoriale,ITC,ITC1,1,Piemonte
PIE,PIETRO SERRA - R.A.F. DISABILI,Territoriale,ITC,ITC1,1,Piemonte
PIE,PIO ISTITUTO BRIZIO,Territoriale,ITC,ITC1,1,Piemonte
PIE,POLIAMBULATORIO - AVIGLIANA,Territoriale,ITC,ITC1,1,Piemonte
PIE,POLIAMBULATORIO - COLLEGNO,Territoriale,ITC,ITC1,1,Piemonte
PIE,POLIAMBULATORIO - GRUGLIASCO,Territoriale,ITC,ITC1,1,Piemonte
PIE,POLIAMBULATORIO - NOVARA,Territoriale,ITC,ITC1,1,Piemonte
PIE,POLIAMBULATORIO - ORBASSANO,Territoriale,ITC,ITC1,1,Piemonte
PIE,POLIAMBULATORIO - OULX,Territoriale,ITC,ITC1,1,Piemonte
PIE,POLIAMBULATORIO ALESSANDRIA PA,Territoriale,ITC,ITC1,1,Piemonte
PIE,POLIAMBULATORIO CASALE VIA PAL,Territoriale,ITC,ITC1,1,Piemonte
PIE,POLIAMBULATORIO CN BOGGIO,Territoriale,ITC,ITC1,1,Piemonte
PIE,POLIAMBULATORIO DI ACQUI TERME,Territoriale,ITC,ITC1,1,Piemonte
PIE,POLIAMBULATORIO DI NOVI L.,Territoriale,ITC,ITC1,1,Piemonte
PIE,POLIAMBULATORIO DI OVADA,Territoriale,ITC,ITC1,1,Piemonte
PIE,POLIAMBULATORIO DI SANTENA,Territoriale,ITC,ITC1,1,Piemonte
PIE,POLIAMBULATORIO DI TRECATE,Territoriale,ITC,ITC1,1,Piemonte
PIE,POLIAMBULATORIO DI TROFARELLO,Territoriale,ITC,ITC1,1,Piemonte
PIE,POLIAMBULATORIO GIAVENO,Territoriale,ITC,ITC1,1,Piemonte
PIE,POLIAMBULATORIO OMEGNA,Territoriale,ITC,ITC1,1,Piemonte
PIE,POLIAMBULATORIO PINEROLO,Territoriale,ITC,ITC1,1,Piemonte
PIE,POLIAMBULATORIO POMARETTO,Territoriale,ITC,ITC1,1,Piemonte
PIE,POLIAMBULATORIO TERR. TORTONA,Territoriale,ITC,ITC1,1,Piemonte
PIE,POLIAMBULATORIO TERRITORIALE V,Territoriale,ITC,ITC1,1,Piemonte
PIE,POLIAMBULATORIO TORRE PELLICE,Territoriale,ITC,ITC1,1,Piemonte
PIE,POLIAMBULATORIO TRINO VC,Territoriale,ITC,ITC1,1,Piemonte
PIE,POLIAMBULATORIO VALENZA,Territoriale,ITC,ITC1,1,Piemonte
PIE,POLICLINICO DI MONZA,Ospedaliero,ITC,ITC1,1,Piemonte
PIE,POLICLINICO DI MONZA S.P.A. PRESIDIO CLI,Ospedaliero,ITC,ITC1,1,Piemonte
PIE,POLICLINICO DI MONZA SPA,Ospedaliero,ITC,ITC1,1,Piemonte
PIE,POLICLINICO DI MONZA SPA,Territoriale,ITC,ITC1,1,Piemonte
PIE,PREALPI,Territoriale,ITC,ITC1,1,Piemonte
PIE,PRESIDIO ASSISTENZIALE ESTERIN,Territoriale,ITC,ITC1,1,Piemonte
PIE,PRESIDIO G AGNELLI VILLE RODDO,Territoriale,ITC,ITC1,1,Piemonte
PIE,PRESIDIO LA QUERCIA,Territoriale,ITC,ITC1,1,Piemonte
PIE,PRESIDIO OSP. CARDINAL G. MASSAIA,Ospedaliero,ITC,ITC1,1,Piemonte
PIE,PRESIDIO OSPED. RIUNITO SEDE DI CIRIE',Ospedaliero,ITC,ITC1,1,Piemonte
PIE,PRESIDIO PER ANZIANI RESIDENZA,Territoriale,ITC,ITC1,1,Piemonte
PIE,PRESIDIO PER ANZIANI RSA ITACA,Territoriale,ITC,ITC1,1,Piemonte
PIE,PRESIDIO SANITARIO GRADENIGO,Ospedaliero,ITC,ITC1,1,Piemonte
PIE,PRESIDIO SANITARIO OSPEDALE COTTOLENGO,Ospedaliero,ITC,ITC1,1,Piemonte
PIE,PRESIDIO SOCIO ASSISTENZIALE R,Territoriale,ITC,ITC1,1,Piemonte
PIE,PRESIDIO SOCIO SANITARIO SEREN,Territoriale,ITC,ITC1,1,Piemonte
PIE,PRO SENECTUTE,Territoriale,ITC,ITC1,1,Piemonte
PIE,PUNTO VACCINALE C/O CASA DI CU,Territoriale,ITC,ITC1,1,Piemonte
PIE,PUNTO VACCINALE CARIGNANO VIA,Territoriale,ITC,ITC1,1,Piemonte
PIE,PUNTO VACCINALE CARMAGNOLA ANT,Territoriale,ITC,ITC1,1,Piemonte
PIE,PUNTO VACCINALE CHIERI SALA CO,Territoriale,ITC,ITC1,1,Piemonte
PIE,PUNTO VACCINALE MONCALIERI FOR,Territoriale,ITC,ITC1,1,Piemonte
PIE,PUNTO VACCINALE MONCALIERI STR,Territoriale,ITC,ITC1,1,Piemonte
PIE,PUNTO VACCINALE STRUTTURE RESI,Territoriale,ITC,ITC1,1,Piemonte
PIE,PUNTO VACCINALE VIA FARINI - V,Territoriale,ITC,ITC1,1,Piemonte
PIE,PUNTO VACCINALE VINOVO P.ZA 2,Territoriale,ITC,ITC1,1,Piemonte
PIE,PUNTO VACCINALE VINOVO TETTI R,Territoriale,ITC,ITC1,1,Piemonte
PIE,PVT CASTELNUOVO DON BOSCO,Territoriale,ITC,ITC1,1,Piemonte
PIE,PVT CHIERI PALAVACCINI,Territoriale,ITC,ITC1,1,Piemonte
PIE,R.A.F. CASA FRIDA KHALO SETTIM,Territoriale,ITC,ITC1,1,Piemonte
PIE,R.S.A. - C.D.I. LIVORNO FERRAR,Territoriale,ITC,ITC1,1,Piemonte
PIE,R.S.A. - GRADISCA,Territoriale,ITC,ITC1,1,Piemonte
PIE,R.S.A. - PLAVA,Territoriale,ITC,ITC1,1,Piemonte
PIE,R.S.A. - SPALATO,Territoriale,ITC,ITC1,1,Piemonte
PIE,R.S.A. - VALLETTA,Territoriale,ITC,ITC1,1,Piemonte
PIE,R.S.A. AZIENDALE RESIDENZIALE,Territoriale,ITC,ITC1,1,Piemonte
PIE,R.S.A. CIGLIANO,Territoriale,ITC,ITC1,1,Piemonte
PIE,R.S.A. DON DATTRINO LA CITTADE,Territoriale,ITC,ITC1,1,Piemonte
PIE,R.S.A. MASSIMO LAGOSTINA ONLUS,Territoriale,ITC,ITC1,1,Piemonte
PIE,R.S.A. MASSIMO SQUARINI,Territoriale,ITC,ITC1,1,Piemonte
PIE,R.S.A. SANTHIA',Territoriale,ITC,ITC1,1,Piemonte
PIE,RAF DI GAVI,Territoriale,ITC,ITC1,1,Piemonte
PIE,RAF DI TIPO A PER DISABILI - D,Territoriale,ITC,ITC1,1,Piemonte
PIE,RAF DISABILI DRUENTO - IL GECO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RAF DISABILI PADIGLIONE 11,Territoriale,ITC,ITC1,1,Piemonte
PIE,RAF DISABILI TIPO A - P.LE AVI,Territoriale,ITC,ITC1,1,Piemonte
PIE,RAF LE NUVOLE,Territoriale,ITC,ITC1,1,Piemonte
PIE,RAF MAISONETTA,Territoriale,ITC,ITC1,1,Piemonte
PIE,RAFFAELLO S.R.L.,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENCE CASA DI CAMPO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENCE DEL FRATE BAIRO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENCE LE MAGNOLIE SETTIMO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENCE SAN LORENZO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENCE SAN PLACIDO,Territoriale,ITC,ITC1,1,Piemonte
PIE,"RESIDENZA ""AGORA'""",Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA AL CASTELLO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA AMEDEO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA AMIONE,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA ANNI AZZURRI - CARMA,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA ANNI AZZURRI - SANTE,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA ANNI AZZURRI CIT TUR,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA ANNI AZZURRI TONENGO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA ANZIANI IL PALLADIO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA ANZIANI SENTIERO D'A,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA ARCADIA,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA ASSISTENZIALE ALBERG,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA ASSISTENZIALE DON MA,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA BIANCANEVE,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA BRIZIO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA CANONICO RIBERO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA CASA AMICA,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA CASAMIA,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA CASAMIA ROSBELLA,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA CASTELLI FASOLO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA CASTELLO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA CASTELLO DI STAZZANO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA COLLI DIVINI,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA DOMUS AUREA SRL,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA DON BENIAMINO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA EREMO DEI CAMALDOLES,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA GLI OLMI,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA I GIARDINI,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA I TIGLI,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA IL CASTELLO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA IL GIGLIO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA IL GLICINE,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA IL GLICINE - SALE,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA IL PLATANO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA INES E PIERA CAPELLA,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA JONA OTTOLENGHI,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA L'ANNUNZIATA SOMMARI,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA L'ORCHIDEA,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA L'ORCHIDEA - CASTELF,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA L'USPIDALI',Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA LA MADONNINA,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA LA QUIETE,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA LA SERENELLA,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA LATOUR,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA LE ACACIE S.STEFANO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA LEANDRO LISINO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA M. DE MARTINI,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA MARIO FRANCONE BRA,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA MILLENIUM,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA MUZIO CORTESE,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA O.P. STICCA,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA PER ANZIANI,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA PER ANZIANI DON LUIG,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA PRINCIPE ODDONE,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA PROTETTA BELLINZAGO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA R.S.A. I ROVERI,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA R.S.A. SAN PIETRO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA RIBERO LUINO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA S. ANTONIO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA S. CARLO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA S. GIOVANNI,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA S. GIUSEPPE COTTOLEN,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA S. STRAMBI,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA S.LORENZO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA SAN CESARE,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA SAN DOMENICO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA SAN FRANCESCO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA SAN GIACOMO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA SAN GIOVANNI,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA SAN ROCCO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA SANT'ANTONIO ABATE,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA SANTA MARIA DI NAZAR,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA SANTA RITA,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA SENIORES,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA SERENA 2,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA SERENA 3,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA SOGGIORNO FIORDALISO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA SS. FILIPPO E GIORGI,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA TABOR CASTELLAMONTE,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA TERESA CERETTI,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA VALENZA ANZIANI,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA VILLA AZZURRA BALEST,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA VILLA POGGIO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA VILLA SERENA,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA VILLE SAN SECONDO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZA VIRGO POTENS MONCRIV,Territoriale,ITC,ITC1,1,Piemonte
PIE,RESIDENZE ASSISTITE SAN MATTEO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RICOVERO DOTT. SEBASTIANO RINE,Territoriale,ITC,ITC1,1,Piemonte
PIE,RIFUGIO RE CARLO ALBERTO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RISS CORA KENNEDY SADA,Territoriale,ITC,ITC1,1,Piemonte
PIE,RISS DOTT. FRANCESCO GUASCHINO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RISS LA ROCCA,Territoriale,ITC,ITC1,1,Piemonte
PIE,RISS NICOLA BASILE,Territoriale,ITC,ITC1,1,Piemonte
PIE,RISS SANT'AGATA,Territoriale,ITC,ITC1,1,Piemonte
PIE,"RSA ""PARCO DEL WELFARE""",Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA ALCHEMICA,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA ALDO MARITANO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA ANNA MARIA IVREA,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA BORGARETTO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA BOTTICELLI,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA C. DONAT CATTIN BACENO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA CHIABRERA 34,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA CLINICA DELLA MEMORIA GIOV,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA COLLEGIO SAN FILIPPO NERI,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA CUORE IMMACOLATO DI MARIA,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA DI NOVI LIGURE,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA DOMENICO BERTI CUMIANA,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA DON MENZIO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA GIOVANNI 23 HR VOLPIANO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA GIOVANNI 23 HS VOLPIANO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA GIRASOLE,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA GLI AIRONI,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA IL CASTAGNO OLEGGIO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA IL MELOGRANO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA ITALO CALVINO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA LE VILLETTE,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA MADAMA CRISTINA,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA MADONNA DEL POZZO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA MARIA BARBERO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA MASSIMO D'AZEGLIO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA MONSIGNOR CAPRA,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA PAPA GIOVANNI PAOLO II,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA PICCOLA REGGIA,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA RESIDENZA SAN GIACOMO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA SAN GIOVANNI BOSCO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA SANT'ANNA,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA SANTA MARIA DELLA STELLA,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA SANTI INNOCENTI _PICCOLA C,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA SERENI ORIZZONTI SAN MAURO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA SERENI ORIZZONTI SPINETTA,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA TRIVERO-CASA RIPOSO S.BERN,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA VILLA PARADISO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA VILLA PRESBITERO,Territoriale,ITC,ITC1,1,Piemonte
PIE,RSA VILLA SAN FORTUNATO,Territoriale,ITC,ITC1,1,Piemonte
PIE,S.R.P 2.1 COMUNITA' TERAPEUTIC,Territoriale,ITC,ITC1,1,Piemonte
PIE,SAN CAMILLO - LA TRINITE,Territoriale,ITC,ITC1,1,Piemonte
PIE,SAN VINCENZO DE PAOLI,Territoriale,ITC,ITC1,1,Piemonte
PIE,SANTA CROCE SRL,Ospedaliero,ITC,ITC1,1,Piemonte
PIE,SEDE MULTIFUNZIONALE PONZONE,Territoriale,ITC,ITC1,1,Piemonte
PIE,SENIOR RESIDENCE,Territoriale,ITC,ITC1,1,Piemonte
PIE,SOGGIORNO AIRONE,Territoriale,ITC,ITC1,1,Piemonte
PIE,SOGGIORNO ALFIERI MAGLIANO ALF,Territoriale,ITC,ITC1,1,Piemonte
PIE,SOGGIORNO BORSALINO,Territoriale,ITC,ITC1,1,Piemonte
PIE,SOGGIORNO IL GIARDINO (SERENI,Territoriale,ITC,ITC1,1,Piemonte
PIE,SOGGIORNO IL MELOGRANO,Territoriale,ITC,ITC1,1,Piemonte
PIE,SOGGIORNO PER ANZIANI FONDAZIO,Territoriale,ITC,ITC1,1,Piemonte
PIE,SOGGIORNO PER ANZIANI S.GIUSEP,Territoriale,ITC,ITC1,1,Piemonte
PIE,SOGGIORNO PER ANZIANI SOLE ALT,Territoriale,ITC,ITC1,1,Piemonte
PIE,SOGGIORNO PRIMAVERA S.R.L. CAS,Territoriale,ITC,ITC1,1,Piemonte
PIE,SOGGIORNO SANTA GIUSTINA,Territoriale,ITC,ITC1,1,Piemonte
PIE,SOGGIORNO VILLA NERINA,Territoriale,ITC,ITC1,1,Piemonte
PIE,STABILIMENTO OSPEDALIERO CASTELLI,Ospedaliero,ITC,ITC1,1,Piemonte
PIE,STUDIO MEDICO MIRAFIORI SRL,Territoriale,ITC,ITC1,1,Piemonte
PIE,TO3,Ospedaliero,ITC,ITC1,1,Piemonte
PIE,TO4,Ospedaliero,ITC,ITC1,1,Piemonte
PIE,TO5,Ospedaliero,ITC,ITC1,1,Piemonte
PIE,TORINO NORD EMERGENZA SAN GIOVANNI BOSCO,Ospedaliero,ITC,ITC1,1,Piemonte
PIE,TORRE S.R.L. CASA TESTA TORRE,Territoriale,ITC,ITC1,1,Piemonte
PIE,VACCINI COVID POPOLAZIONE - SI,Territoriale,ITC,ITC1,1,Piemonte
PIE,VC,Ospedaliero,ITC,ITC1,1,Piemonte
PIE,VCO,Ospedaliero,ITC,ITC1,1,Piemonte
PIE,VILLA ANNA MARIA,Territoriale,ITC,ITC1,1,Piemonte
PIE,VILLA CERRETO,Territoriale,ITC,ITC1,1,Piemonte
PIE,VILLA CORA,Territoriale,ITC,ITC1,1,Piemonte
PIE,VILLA CORA EX SALESIANI,Territoriale,ITC,ITC1,1,Piemonte
PIE,VILLA GRAZIA,Territoriale,ITC,ITC1,1,Piemonte
PIE,VILLA MARIA PIA HOSPITAL,Ospedaliero,ITC,ITC1,1,Piemonte
PIE,VILLA PAPA GIOVANNI XXIII,Ospedaliero,ITC,ITC1,1,Piemonte
PIE,VILLA PINUCCIA,Territoriale,ITC,ITC1,1,Piemonte
PIE,VILLA PRIMULE,Territoriale,ITC,ITC1,1,Piemonte
PIE,VILLA S. ANNA S.R.L. AGLIE',Territoriale,ITC,ITC1,1,Piemonte
PUG,AMB. C.S.M. - SAN FERDINANDO,Territoriale,ITF,ITF4,16,Puglia
PUG,AMB. C.S.M. - SPINAZZOLA,Territoriale,ITF,ITF4,16,Puglia
PUG,AMB. C.S.M. - TRANI,Territoriale,ITF,ITF4,16,Puglia
PUG,AMB. NEUROPSICHIATRIA INF. - BARLETTA,Territoriale,ITF,ITF4,16,Puglia
PUG,AMBULATORIO  FAETO,Territoriale,ITF,ITF4,16,Puglia
PUG,AMBULATORIO C.S.M. CASTELLANETA - GINOSA,Territoriale,ITF,ITF4,16,Puglia
PUG,AMBULATORIO C.S.M. GROTTAGLIE,Territoriale,ITF,ITF4,16,Puglia
PUG,AMBULATORIO CASTELLUCCIO V.RE,Territoriale,ITF,ITF4,16,Puglia
PUG,AMBULATORIO DEL C.S.M. DI MARTINA FRANCA,Territoriale,ITF,ITF4,16,Puglia
PUG,"AMBULATORIO MEDICO MOBILE ""CAMPER"" TARGATO GF084EW",Territoriale,ITF,ITF4,16,Puglia
PUG,AMBULATORIO ORSARA DI PUGLIA,Territoriale,ITF,ITF4,16,Puglia
PUG,AMBULATORIO P.O. DI VENERE,Territoriale,ITF,ITF4,16,Puglia
PUG,AMBULATORIO P.O. DI VENERE - PLESSO FALLACARA,Territoriale,ITF,ITF4,16,Puglia
PUG,AMBULATORIO P.O. E.E. MIULLI,Territoriale,ITF,ITF4,16,Puglia
PUG,AMBULATORIO P.O. MONOPOLI,Territoriale,ITF,ITF4,16,Puglia
PUG,AMBULATORIO P.O. MURGIA PERINEI,Territoriale,ITF,ITF4,16,Puglia
PUG,AMBULATORIO P.O. PUTIGNANO,Territoriale,ITF,ITF4,16,Puglia
PUG,AMBULATORIO P.O. SAN PAOLO,Territoriale,ITF,ITF4,16,Puglia
PUG,AMBULATORIO P.O. SAN PAOLO -  PLESSO MOLFETTA,Territoriale,ITF,ITF4,16,Puglia
PUG,AMBULATORIO P.O. SAN PAOLO - PLESSO CORATO,Territoriale,ITF,ITF4,16,Puglia
PUG,AMBULATORIO P.O. SAN PAOLO - PLESSO TERLIZZI,Territoriale,ITF,ITF4,16,Puglia
PUG,ANFFAS - ALTAMURA,Territoriale,ITF,ITF4,16,Puglia
PUG,ANTHEA HOSPITAL S.R.L.,Territoriale,ITF,ITF4,16,Puglia
PUG,ANTHEA HOSPITAL S.R.L. - PRESIDIO VILLA LUCIA HOSPITAL,Territoriale,ITF,ITF4,16,Puglia
PUG,AO UNIV. CONS. POLICLINICO BARI,Ospedaliero,ITF,ITF4,16,Puglia
PUG,APS ANGELA MARIA SGOBBA,Territoriale,ITF,ITF4,16,Puglia
PUG,ASL BA,Ospedaliero,ITF,ITF4,16,Puglia
PUG,ASL BR,Ospedaliero,ITF,ITF4,16,Puglia
PUG,ASL BT,Ospedaliero,ITF,ITF4,16,Puglia
PUG,ASL FG,Ospedaliero,ITF,ITF4,16,Puglia
PUG,ASL LE,Ospedaliero,ITF,ITF4,16,Puglia
PUG,ASL TA,Ospedaliero,ITF,ITF4,16,Puglia
PUG,ASS. C.A.S.A. 'DON TONINO BELLO,Territoriale,ITF,ITF4,16,Puglia
PUG,ASSOCIAZIONE ISTITUTO DI MEDICINA DELLO SPORT,Territoriale,ITF,ITF4,16,Puglia
PUG,AUXILIUM IL VOLO - ALTAMURA,Territoriale,ITF,ITF4,16,Puglia
PUG,AZIENDA OSPEDALIERO-UNIVERSITARIA RIUNITI DI FOGGIA,Territoriale,ITF,ITF4,16,Puglia
PUG,C.A. MINERVA MOLA DI BARI,Territoriale,ITF,ITF4,16,Puglia
